# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:31:13 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 345809077301408 JO-035 (NC-173), NCDENR COMFORT RS (SURFICIAL)
# -----------------------------------------------------------------------------------
#
# Data provided for site 345809077301408
#            TS   parameter     statistic     Description
#         88387       72019     00003     Depth to water level, feet below land surface (Mean)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     1          Not determined
#     P          Site was being pumped.
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	88387_72019_00003	88387_72019_00003_cd	00_72019_00011	00_72019_00011_cd	00_62610_00011	00_62610_00011_cd	00_62611_00011	00_62611_00011_cd
USGS	345809077301408	1998-08-26		9.38	A						
USGS	345809077301408	1998-08-27		7.77	A						
USGS	345809077301408	1998-08-28		5.20	A						
USGS	345809077301408	1998-08-29		4.53	A						
USGS	345809077301408	1998-08-30		4.42	A						
USGS	345809077301408	1998-08-31		4.11	A						
USGS	345809077301408	1998-09-01		4.00	A						
USGS	345809077301408	1998-09-02		4.15	A						
USGS	345809077301408	1998-09-03		4.13	A						
USGS	345809077301408	1998-09-04		1.86	A						
USGS	345809077301408	1998-09-05		2.15	A						
USGS	345809077301408	1998-09-06		2.43	A						
USGS	345809077301408	1998-09-07		2.67	A						
USGS	345809077301408	1998-09-08		2.89	A						
USGS	345809077301408	1998-09-09		3.10	A						
USGS	345809077301408	1998-09-10		3.31	A						
USGS	345809077301408	1998-09-10				3.41	1:A				
USGS	345809077301408	1998-09-11		3.51	A						
USGS	345809077301408	1998-09-12		3.73	A						
USGS	345809077301408	1998-09-13		3.96	A						
USGS	345809077301408	1998-09-14		4.19	A						
USGS	345809077301408	1998-09-15		4.36	A						
USGS	345809077301408	1998-09-16		4.50	A						
USGS	345809077301408	1998-09-17		4.60	A						
USGS	345809077301408	1998-09-18		4.70	A						
USGS	345809077301408	1998-09-19		4.85	A						
USGS	345809077301408	1998-09-20		5.01	A						
USGS	345809077301408	1998-09-21		5.14	A						
USGS	345809077301408	1998-09-22		5.24	A						
USGS	345809077301408	1998-09-23		5.53	A						
USGS	345809077301408	1998-09-24		5.70	A						
USGS	345809077301408	1998-09-25		5.81	A						
USGS	345809077301408	1998-09-26		5.98	A						
USGS	345809077301408	1998-09-27		6.09	A						
USGS	345809077301408	1998-09-28		6.23	A						
USGS	345809077301408	1998-09-29		6.33	A						
USGS	345809077301408	1998-09-30		6.35	A						
USGS	345809077301408	1998-10-01		6.43	A						
USGS	345809077301408	1998-10-02		6.75	A						
USGS	345809077301408	1998-10-03		6.89	A						
USGS	345809077301408	1998-10-04		6.98	A						
USGS	345809077301408	1998-10-05		7.04	A						
USGS	345809077301408	1998-10-06		7.10	A						
USGS	345809077301408	1998-10-07		7.20	A						
USGS	345809077301408	1998-10-08		7.19	A						
USGS	345809077301408	1998-10-09		7.18	A						
USGS	345809077301408	1998-10-10		7.29	A						
USGS	345809077301408	1998-10-11		7.45	A						
USGS	345809077301408	1998-10-12		7.58	A						
USGS	345809077301408	1998-10-13		7.61	A						
USGS	345809077301408	1998-10-14		7.69	A						
USGS	345809077301408	1998-10-15		7.89	A						
USGS	345809077301408	1998-10-16		8.02	A						
USGS	345809077301408	1998-10-17		8.04	A						
USGS	345809077301408	1998-10-18		8.05	A						
USGS	345809077301408	1998-10-19		8.09	A						
USGS	345809077301408	1998-10-20		8.12	A						
USGS	345809077301408	1998-10-21		8.16	A						
USGS	345809077301408	1998-10-22		8.23	A						
USGS	345809077301408	1998-10-23		8.32	A						
USGS	345809077301408	1998-10-24		8.34	A						
USGS	345809077301408	1998-10-25		8.35	A						
USGS	345809077301408	1998-10-26		8.40	A						
USGS	345809077301408	1998-10-27		8.45	A						
USGS	345809077301408	1998-10-28		8.45	A						
USGS	345809077301408	1998-10-29		8.48	A						
USGS	345809077301408	1998-10-30		8.54	A						
USGS	345809077301408	1998-10-31		8.58	A						
USGS	345809077301408	1998-11-01		8.62	A						
USGS	345809077301408	1998-11-02		8.65	A						
USGS	345809077301408	1998-11-03		8.65	A						
USGS	345809077301408	1998-11-04		8.67	A						
USGS	345809077301408	1998-11-05		8.69	A						
USGS	345809077301408	1998-11-06		8.74	A						
USGS	345809077301408	1998-11-07		8.77	A						
USGS	345809077301408	1998-11-08		8.78	A						
USGS	345809077301408	1998-11-09		8.79	A						
USGS	345809077301408	1998-11-10		8.80	A						
USGS	345809077301408	1998-11-11		8.82	A						
USGS	345809077301408	1998-11-12		8.84	A						
USGS	345809077301408	1998-11-13		8.87	A						
USGS	345809077301408	1998-11-14		8.88	A						
USGS	345809077301408	1998-11-15		8.89	A						
USGS	345809077301408	1998-11-16		8.91	A						
USGS	345809077301408	1998-11-17		8.91	A						
USGS	345809077301408	1998-11-18		8.95	A						
USGS	345809077301408	1998-11-19		8.96	A						
USGS	345809077301408	1998-11-20		8.93	A						
USGS	345809077301408	1998-11-21		8.95	A						
USGS	345809077301408	1998-11-22		8.98	A						
USGS	345809077301408	1998-11-23		8.99	A						
USGS	345809077301408	1998-11-24		9.00	A						
USGS	345809077301408	1998-11-25		9.01	A						
USGS	345809077301408	1998-11-26		9.00	A						
USGS	345809077301408	1998-11-27		9.01	A						
USGS	345809077301408	1998-11-28		9.01	A						
USGS	345809077301408	1998-11-29		9.02	A						
USGS	345809077301408	1998-11-30		9.03	A						
USGS	345809077301408	1998-12-01		9.02	A						
USGS	345809077301408	1998-12-02		9.03	A						
USGS	345809077301408	1998-12-03		9.02	A						
USGS	345809077301408	1998-12-04		9.03	A						
USGS	345809077301408	1998-12-05		9.04	A						
USGS	345809077301408	1998-12-06		9.05	A						
USGS	345809077301408	1998-12-07		9.06	A						
USGS	345809077301408	1998-12-08		9.07	A						
USGS	345809077301408	1998-12-09		9.08	A						
USGS	345809077301408	1998-12-10		9.09	A						
USGS	345809077301408	1998-12-11		9.10	A						
USGS	345809077301408	1998-12-12		9.10	A						
USGS	345809077301408	1998-12-13		9.05	A						
USGS	345809077301408	1998-12-14		9.02	A						
USGS	345809077301408	1998-12-15		9.00	A						
USGS	345809077301408	1998-12-16		8.91	A						
USGS	345809077301408	1998-12-16 17:37	UTC			8.91	1:A				
USGS	345809077301408	1998-12-17		8.77	A						
USGS	345809077301408	1998-12-18		8.55	A						
USGS	345809077301408	1998-12-19		8.23	A						
USGS	345809077301408	1998-12-20		7.90	A						
USGS	345809077301408	1998-12-21		7.60	A						
USGS	345809077301408	1998-12-22		7.34	A						
USGS	345809077301408	1998-12-23		7.29	A						
USGS	345809077301408	1998-12-24		7.10	A						
USGS	345809077301408	1998-12-25		6.95	A						
USGS	345809077301408	1998-12-26		6.52	A						
USGS	345809077301408	1998-12-27		5.88	A						
USGS	345809077301408	1998-12-28		5.40	A						
USGS	345809077301408	1998-12-29		4.82	A						
USGS	345809077301408	1998-12-30		4.72	A						
USGS	345809077301408	1998-12-31		4.70	A						
USGS	345809077301408	1999-01-01		4.73	A						
USGS	345809077301408	1999-01-02		4.69	A						
USGS	345809077301408	1999-01-03		4.61	A						
USGS	345809077301408	1999-01-04		4.63	A						
USGS	345809077301408	1999-01-05		4.59	A						
USGS	345809077301408	1999-01-06		4.54	A						
USGS	345809077301408	1999-01-07		4.56	A						
USGS	345809077301408	1999-01-08		4.57	A						
USGS	345809077301408	1999-01-09		4.33	A						
USGS	345809077301408	1999-01-10		3.72	A						
USGS	345809077301408	1999-01-11		3.43	A						
USGS	345809077301408	1999-01-12		3.40	A						
USGS	345809077301408	1999-01-13		3.46	A						
USGS	345809077301408	1999-01-14		3.50	A						
USGS	345809077301408	1999-01-15		3.19	A						
USGS	345809077301408	1999-01-16		2.86	A						
USGS	345809077301408	1999-01-17		2.88	A						
USGS	345809077301408	1999-01-18		2.84	A						
USGS	345809077301408	1999-01-19		2.91	A						
USGS	345809077301408	1999-01-20		3.00	A						
USGS	345809077301408	1999-01-21		3.10	A						
USGS	345809077301408	1999-01-22		3.21	A						
USGS	345809077301408	1999-01-23		3.24	A						
USGS	345809077301408	1999-01-24		2.60	A						
USGS	345809077301408	1999-01-25		1.99	A						
USGS	345809077301408	1999-01-26		2.16	A						
USGS	345809077301408	1999-01-27		2.22	A						
USGS	345809077301408	1999-01-28		2.36	A						
USGS	345809077301408	1999-01-29		2.54	A						
USGS	345809077301408	1999-01-30		2.66	A						
USGS	345809077301408	1999-01-31		2.78	A						
USGS	345809077301408	1999-02-01		2.80	A						
USGS	345809077301408	1999-02-02		2.52	A						
USGS	345809077301408	1999-02-03		2.38	A						
USGS	345809077301408	1999-02-03 20:29	UTC			2.38	1:A				
USGS	345809077301408	1999-02-04		2.43	A						
USGS	345809077301408	1999-02-05		2.59	A						
USGS	345809077301408	1999-02-06		2.66	A						
USGS	345809077301408	1999-02-07		2.78	A						
USGS	345809077301408	1999-02-08		2.96	A						
USGS	345809077301408	1999-02-09		3.06	A						
USGS	345809077301408	1999-02-10		3.18	A						
USGS	345809077301408	1999-02-11		3.29	A						
USGS	345809077301408	1999-02-12		3.26	A						
USGS	345809077301408	1999-02-13		3.05	A						
USGS	345809077301408	1999-02-14		3.07	A						
USGS	345809077301408	1999-02-15		3.14	A						
USGS	345809077301408	1999-02-16		3.24	A						
USGS	345809077301408	1999-02-17		3.33	A						
USGS	345809077301408	1999-02-18		3.39	A						
USGS	345809077301408	1999-02-19		3.41	A						
USGS	345809077301408	1999-02-20		3.43	A						
USGS	345809077301408	1999-02-21		3.45	A						
USGS	345809077301408	1999-02-22		3.56	A						
USGS	345809077301408	1999-02-23		3.61	A						
USGS	345809077301408	1999-02-24		3.64	A						
USGS	345809077301408	1999-02-25		3.67	A						
USGS	345809077301408	1999-02-26		3.76	A						
USGS	345809077301408	1999-02-27		3.80	A						
USGS	345809077301408	1999-02-28		3.78	A						
USGS	345809077301408	1999-03-01		3.79	A						
USGS	345809077301408	1999-03-02		3.86	A						
USGS	345809077301408	1999-03-03		3.83	A						
USGS	345809077301408	1999-03-04		3.98	A						
USGS	345809077301408	1999-03-05		4.06	A						
USGS	345809077301408	1999-03-06		4.02	A						
USGS	345809077301408	1999-03-07		4.17	A						
USGS	345809077301408	1999-03-08		4.23	A						
USGS	345809077301408	1999-03-09		4.13	A						
USGS	345809077301408	1999-03-10		4.19	A						
USGS	345809077301408	1999-03-11		4.27	A						
USGS	345809077301408	1999-03-12		4.35	A						
USGS	345809077301408	1999-03-13		4.42	A						
USGS	345809077301408	1999-03-14		4.33	A						
USGS	345809077301408	1999-03-15		4.14	A						
USGS	345809077301408	1999-03-16		3.91	A						
USGS	345809077301408	1999-03-17		3.85	A						
USGS	345809077301408	1999-03-18		3.88	A						
USGS	345809077301408	1999-03-19		4.02	A						
USGS	345809077301408	1999-03-20		4.07	A						
USGS	345809077301408	1999-03-21		3.99	A						
USGS	345809077301408	1999-03-22		3.91	A						
USGS	345809077301408	1999-03-23		3.87	A						
USGS	345809077301408	1999-03-24		3.87	A						
USGS	345809077301408	1999-03-25		3.96	A						
USGS	345809077301408	1999-03-26		3.77	A						
USGS	345809077301408	1999-03-27		3.38	A						
USGS	345809077301408	1999-03-28		3.31	A						
USGS	345809077301408	1999-03-29		3.40	A						
USGS	345809077301408	1999-03-30		3.57	A						
USGS	345809077301408	1999-03-31		3.65	A						
USGS	345809077301408	1999-04-01		3.68	A						
USGS	345809077301408	1999-04-02		3.71	A						
USGS	345809077301408	1999-04-03		3.80	A						
USGS	345809077301408	1999-04-04									
USGS	345809077301408	1999-04-05		3.98	A						
USGS	345809077301408	1999-04-06		4.04	A						
USGS	345809077301408	1999-04-07		4.10	A						
USGS	345809077301408	1999-04-08		4.18	A						
USGS	345809077301408	1999-04-09		4.22	A						
USGS	345809077301408	1999-04-10		4.43	A						
USGS	345809077301408	1999-04-11		4.43	A						
USGS	345809077301408	1999-04-12		4.51	A						
USGS	345809077301408	1999-04-13		4.55	A						
USGS	345809077301408	1999-04-14		4.62	A						
USGS	345809077301408	1999-04-15		4.63	A						
USGS	345809077301408	1999-04-16		4.69	A						
USGS	345809077301408	1999-04-17		4.79	A						
USGS	345809077301408	1999-04-18		4.87	A						
USGS	345809077301408	1999-04-19		4.93	A						
USGS	345809077301408	1999-04-20		4.99	A						
USGS	345809077301408	1999-04-21		5.12	A						
USGS	345809077301408	1999-04-22		5.24	A						
USGS	345809077301408	1999-04-23		5.36	A						
USGS	345809077301408	1999-04-24		5.50	A						
USGS	345809077301408	1999-04-25		5.57	A						
USGS	345809077301408	1999-04-26		5.60	A						
USGS	345809077301408	1999-04-27		5.67	A						
USGS	345809077301408	1999-04-28		5.75	A						
USGS	345809077301408	1999-04-29		5.68	A						
USGS	345809077301408	1999-04-30		5.63	A						
USGS	345809077301408	1999-05-01		5.42	A						
USGS	345809077301408	1999-05-02		5.07	A						
USGS	345809077301408	1999-05-03		4.87	A						
USGS	345809077301408	1999-05-04		4.85	A						
USGS	345809077301408	1999-05-05		4.93	A						
USGS	345809077301408	1999-05-06		4.99	A						
USGS	345809077301408	1999-05-07		5.11	A						
USGS	345809077301408	1999-05-08		5.26	A						
USGS	345809077301408	1999-05-09		5.46	A						
USGS	345809077301408	1999-05-10		5.64	A						
USGS	345809077301408	1999-05-11		5.77	A						
USGS	345809077301408	1999-05-12		5.75	A						
USGS	345809077301408	1999-05-13		5.72	A						
USGS	345809077301408	1999-05-14		5.70	A						
USGS	345809077301408	1999-05-15		5.42	A						
USGS	345809077301408	1999-05-16		5.25	A						
USGS	345809077301408	1999-05-17		5.20	A						
USGS	345809077301408	1999-05-18		5.22	A						
USGS	345809077301408	1999-05-19		5.34	A						
USGS	345809077301408	1999-05-20		5.52	A						
USGS	345809077301408	1999-05-21		5.71	A						
USGS	345809077301408	1999-05-22		5.87	A						
USGS	345809077301408	1999-05-23		6.01	A						
USGS	345809077301408	1999-05-24		6.12	A						
USGS	345809077301408	1999-05-25		6.38	A						
USGS	345809077301408	1999-05-26		6.48	A						
USGS	345809077301408	1999-05-27		6.60	A						
USGS	345809077301408	1999-05-28		6.83	A						
USGS	345809077301408	1999-05-29		7.04	A						
USGS	345809077301408	1999-05-30		7.21	A						
USGS	345809077301408	1999-05-31		7.32	A						
USGS	345809077301408	1999-06-01		7.45	A						
USGS	345809077301408	1999-06-02		7.62	A						
USGS	345809077301408	1999-06-03		7.72	A						
USGS	345809077301408	1999-06-04		7.84	A						
USGS	345809077301408	1999-06-05		8.03	A						
USGS	345809077301408	1999-06-06		8.16	A						
USGS	345809077301408	1999-06-07		8.22	A						
USGS	345809077301408	1999-06-08		8.30	A						
USGS	345809077301408	1999-06-09		8.42	A						
USGS	345809077301408	1999-06-10		8.54	A						
USGS	345809077301408	1999-06-11		8.60	A						
USGS	345809077301408	1999-06-12		8.62	A						
USGS	345809077301408	1999-06-13		8.64	A						
USGS	345809077301408	1999-06-14		8.67	A						
USGS	345809077301408	1999-06-15		8.70	A						
USGS	345809077301408	1999-06-16		8.61	A						
USGS	345809077301408	1999-06-17		8.44	A						
USGS	345809077301408	1999-06-18		8.32	A						
USGS	345809077301408	1999-06-19		8.31	A						
USGS	345809077301408	1999-06-20		8.17	A						
USGS	345809077301408	1999-06-21		7.88	A						
USGS	345809077301408	1999-06-22		7.61	A						
USGS	345809077301408	1999-06-23		7.44	A						
USGS	345809077301408	1999-06-24		7.43	A						
USGS	345809077301408	1999-06-25		7.48	A						
USGS	345809077301408	1999-06-26		7.50	A						
USGS	345809077301408	1999-06-27		7.45	A						
USGS	345809077301408	1999-06-28		7.49	A						
USGS	345809077301408	1999-06-29		7.55	A						
USGS	345809077301408	1999-06-30		7.64	A						
USGS	345809077301408	1999-07-01		7.72	A						
USGS	345809077301408	1999-07-02		7.78	A						
USGS	345809077301408	1999-07-03		7.93	A						
USGS	345809077301408	1999-07-04		8.05	A						
USGS	345809077301408	1999-07-05		8.15	A						
USGS	345809077301408	1999-07-06		8.27	A						
USGS	345809077301408	1999-07-07		8.37	A						
USGS	345809077301408	1999-07-08		8.47	A						
USGS	345809077301408	1999-07-09		8.54	A						
USGS	345809077301408	1999-07-10		8.61	A						
USGS	345809077301408	1999-07-11		8.65	A						
USGS	345809077301408	1999-07-12		8.49	A						
USGS	345809077301408	1999-07-13		8.42	A						
USGS	345809077301408	1999-07-14		8.30	A						
USGS	345809077301408	1999-07-15		8.08	A						
USGS	345809077301408	1999-07-16		7.72	A						
USGS	345809077301408	1999-07-17		7.59	A						
USGS	345809077301408	1999-07-18		7.53	A						
USGS	345809077301408	1999-07-19		7.56	A						
USGS	345809077301408	1999-07-20		7.70	A						
USGS	345809077301408	1999-07-21		7.83	A						
USGS	345809077301408	1999-07-22		7.87	A						
USGS	345809077301408	1999-07-22 15:25	UTC			7.76	1:A				
USGS	345809077301408	1999-07-23		8.02	A						
USGS	345809077301408	1999-07-24		8.17	A						
USGS	345809077301408	1999-07-25		7.86	A						
USGS	345809077301408	1999-07-26		7.80	A						
USGS	345809077301408	1999-07-27		7.96	A						
USGS	345809077301408	1999-07-28		8.04	A						
USGS	345809077301408	1999-07-29		8.09	A						
USGS	345809077301408	1999-07-30		8.22	A						
USGS	345809077301408	1999-07-31		8.37	A						
USGS	345809077301408	1999-08-01		8.48	A						
USGS	345809077301408	1999-08-02		8.57	A						
USGS	345809077301408	1999-08-03		8.64	A						
USGS	345809077301408	1999-08-04		8.69	A						
USGS	345809077301408	1999-08-05		8.73	A						
USGS	345809077301408	1999-08-06		8.79	A						
USGS	345809077301408	1999-08-07		8.84	A						
USGS	345809077301408	1999-08-08		8.88	A						
USGS	345809077301408	1999-08-09		8.88	A						
USGS	345809077301408	1999-08-10		8.90	A						
USGS	345809077301408	1999-08-11		8.93	A						
USGS	345809077301408	1999-08-12		8.78	A						
USGS	345809077301408	1999-08-13		8.67	A						
USGS	345809077301408	1999-08-14		8.62	A						
USGS	345809077301408	1999-08-15		8.63	A						
USGS	345809077301408	1999-08-16		8.61	A						
USGS	345809077301408	1999-08-17		8.60	A						
USGS	345809077301408	1999-08-18		8.62	A						
USGS	345809077301408	1999-08-19		8.67	A						
USGS	345809077301408	1999-08-20		8.69	A						
USGS	345809077301408	1999-08-21		8.60	A						
USGS	345809077301408	1999-08-22		8.52	A						
USGS	345809077301408	1999-08-23		8.49	A						
USGS	345809077301408	1999-08-24		8.48	A						
USGS	345809077301408	1999-08-25		8.48	A						
USGS	345809077301408	1999-08-26		8.45	A						
USGS	345809077301408	1999-08-27		8.27	A						
USGS	345809077301408	1999-08-28		7.97	A						
USGS	345809077301408	1999-08-29		7.52	A						
USGS	345809077301408	1999-08-30		6.93	A						
USGS	345809077301408	1999-08-31		6.21	A						
USGS	345809077301408	1999-09-01		6.08	A						
USGS	345809077301408	1999-09-02		6.09	A						
USGS	345809077301408	1999-09-03		6.08	A						
USGS	345809077301408	1999-09-04		5.76	A						
USGS	345809077301408	1999-09-05		2.33	A						
USGS	345809077301408	1999-09-06		1.75	A						
USGS	345809077301408	1999-09-07		1.05	A						
USGS	345809077301408	1999-09-08		1.27	A						
USGS	345809077301408	1999-09-09		0.99	A						
USGS	345809077301408	1999-09-10		0.76	A						
USGS	345809077301408	1999-09-11		1.34	A						
USGS	345809077301408	1999-09-12		1.79	A						
USGS	345809077301408	1999-09-13		2.08	A						
USGS	345809077301408	1999-09-14		1.63	A						
USGS	345809077301408	1999-09-15		0.36	A						
USGS	345809077301408	1999-09-16		0.36	A						
USGS	345809077301408	1999-09-17		0.88	A						
USGS	345809077301408	1999-09-18		1.21	A						
USGS	345809077301408	1999-09-19		1.51	A						
USGS	345809077301408	1999-09-20		1.72	A						
USGS	345809077301408	1999-09-21		0.72	A						
USGS	345809077301408	1999-09-22		0.97	A						
USGS	345809077301408	1999-09-23		1.38	A						
USGS	345809077301408	1999-09-24		1.68	A						
USGS	345809077301408	1999-09-25		1.94	A						
USGS	345809077301408	1999-09-26		2.15	A						
USGS	345809077301408	1999-09-27		2.16	A						
USGS	345809077301408	1999-09-28		1.44	A						
USGS	345809077301408	1999-09-29		1.67	A						
USGS	345809077301408	1999-09-30		2.00	A						
USGS	345809077301408	1999-10-01		2.32	A						
USGS	345809077301408	1999-10-02		2.53	A						
USGS	345809077301408	1999-10-03		2.68	A						
USGS	345809077301408	1999-10-04		2.60	A						
USGS	345809077301408	1999-10-05		1.88	A						
USGS	345809077301408	1999-10-06		2.18	A						
USGS	345809077301408	1999-10-07		2.47	A						
USGS	345809077301408	1999-10-08		2.68	A						
USGS	345809077301408	1999-10-09		2.85	A						
USGS	345809077301408	1999-10-10		2.98	A						
USGS	345809077301408	1999-10-11		3.09	A						
USGS	345809077301408	1999-10-12		3.17	A						
USGS	345809077301408	1999-10-13		3.23	A						
USGS	345809077301408	1999-10-14		3.34	A						
USGS	345809077301408	1999-10-15		3.49	A						
USGS	345809077301408	1999-10-16		3.55	A						
USGS	345809077301408	1999-10-17		2.33	A						
USGS	345809077301408	1999-10-18		0.83	A						
USGS	345809077301408	1999-10-19		1.29	A						
USGS	345809077301408	1999-10-20		1.12	A						
USGS	345809077301408	1999-10-21		0.83	A						
USGS	345809077301408	1999-10-22		1.17	A						
USGS	345809077301408	1999-10-23		1.54	A						
USGS	345809077301408	1999-10-24		1.87	A						
USGS	345809077301408	1999-10-25		2.11	A						
USGS	345809077301408	1999-10-26		2.26	A						
USGS	345809077301408	1999-10-27		2.45	A						
USGS	345809077301408	1999-10-28		2.62	A						
USGS	345809077301408	1999-10-29		2.75	A						
USGS	345809077301408	1999-10-30		2.87	A						
USGS	345809077301408	1999-10-31		2.97	A						
USGS	345809077301408	1999-11-01		3.08	A						
USGS	345809077301408	1999-11-02		2.77	A						
USGS	345809077301408	1999-11-03		2.41	A						
USGS	345809077301408	1999-11-04		2.63	A						
USGS	345809077301408	1999-11-05		2.78	A						
USGS	345809077301408	1999-11-06		2.90	A						
USGS	345809077301408	1999-11-07		3.05	A						
USGS	345809077301408	1999-11-08		3.18	A						
USGS	345809077301408	1999-11-09		3.28	A						
USGS	345809077301408	1999-11-10		3.37	A						
USGS	345809077301408	1999-11-11		3.48	A						
USGS	345809077301408	1999-11-12		3.58	A						
USGS	345809077301408	1999-11-13		3.64	A						
USGS	345809077301408	1999-11-14		3.70	A						
USGS	345809077301408	1999-11-15		3.82	A						
USGS	345809077301408	1999-11-16		3.92	A						
USGS	345809077301408	1999-11-17		4.07	A						
USGS	345809077301408	1999-11-18		4.15	A						
USGS	345809077301408	1999-11-18 19:57	UTC			4.15	1:A				
USGS	345809077301408	1999-11-19		4.21	A						
USGS	345809077301408	1999-11-20		4.25	A						
USGS	345809077301408	1999-11-21		4.32	A						
USGS	345809077301408	1999-11-22		4.39	A						
USGS	345809077301408	1999-11-23		4.45	A						
USGS	345809077301408	1999-11-24		4.47	A						
USGS	345809077301408	1999-11-25		4.49	A						
USGS	345809077301408	1999-11-26		4.52	A						
USGS	345809077301408	1999-11-27		4.21	A						
USGS	345809077301408	1999-11-28		4.04	A						
USGS	345809077301408	1999-11-29		4.02	A						
USGS	345809077301408	1999-11-30		4.06	A						
USGS	345809077301408	1999-12-01		4.09	A						
USGS	345809077301408	1999-12-02		4.15	A						
USGS	345809077301408	1999-12-03		4.23	A						
USGS	345809077301408	1999-12-04		4.31	A						
USGS	345809077301408	1999-12-05		4.37	A						
USGS	345809077301408	1999-12-06		4.38	A						
USGS	345809077301408	1999-12-07		4.47	A						
USGS	345809077301408	1999-12-08		4.49	A						
USGS	345809077301408	1999-12-09		4.37	A						
USGS	345809077301408	1999-12-10		4.11	A						
USGS	345809077301408	1999-12-11		4.22	A						
USGS	345809077301408	1999-12-12		4.30	A						
USGS	345809077301408	1999-12-13		4.35	A						
USGS	345809077301408	1999-12-14		4.41	A						
USGS	345809077301408	1999-12-15		4.51	A						
USGS	345809077301408	1999-12-16		4.57	A						
USGS	345809077301408	1999-12-17		4.60	A						
USGS	345809077301408	1999-12-18		4.61	A						
USGS	345809077301408	1999-12-19		4.63	A						
USGS	345809077301408	1999-12-20		4.64	A						
USGS	345809077301408	1999-12-21		4.66	A						
USGS	345809077301408	1999-12-22		4.70	A						
USGS	345809077301408	1999-12-23		4.64	A						
USGS	345809077301408	1999-12-24		4.61	A						
USGS	345809077301408	1999-12-25		4.70	A						
USGS	345809077301408	1999-12-26		4.60	A						
USGS	345809077301408	1999-12-27		4.69	A						
USGS	345809077301408	1999-12-28		4.71	A						
USGS	345809077301408	1999-12-29		4.84	A						
USGS	345809077301408	1999-12-30		4.86	A						
USGS	345809077301408	1999-12-31		4.93	A						
USGS	345809077301408	2000-01-01		5.00	A						
USGS	345809077301408	2000-01-02		5.02	A						
USGS	345809077301408	2000-01-03		5.04	A						
USGS	345809077301408	2000-01-04		5.01	A						
USGS	345809077301408	2000-01-05		5.17	A						
USGS	345809077301408	2000-01-06		5.15	A						
USGS	345809077301408	2000-01-07		5.11	A						
USGS	345809077301408	2000-01-08		5.14	A						
USGS	345809077301408	2000-01-09		5.08	A						
USGS	345809077301408	2000-01-10		4.97	A						
USGS	345809077301408	2000-01-11		4.75	A						
USGS	345809077301408	2000-01-12		4.61	A						
USGS	345809077301408	2000-01-13		4.47	A						
USGS	345809077301408	2000-01-14		4.59	A						
USGS	345809077301408	2000-01-15		4.53	A						
USGS	345809077301408	2000-01-16		4.44	A						
USGS	345809077301408	2000-01-17		4.57	A						
USGS	345809077301408	2000-01-18		4.52	A						
USGS	345809077301408	2000-01-19		4.57	A						
USGS	345809077301408	2000-01-20		4.47	A						
USGS	345809077301408	2000-01-21		4.53	A						
USGS	345809077301408	2000-01-22		4.48	A						
USGS	345809077301408	2000-01-23		4.32	A						
USGS	345809077301408	2000-01-24		3.49	A						
USGS	345809077301408	2000-01-25		1.80	A						
USGS	345809077301408	2000-01-26		1.76	A						
USGS	345809077301408	2000-01-27		1.93	A						
USGS	345809077301408	2000-01-28		2.08	A						
USGS	345809077301408	2000-01-29		2.18	A						
USGS	345809077301408	2000-01-30		1.82	A						
USGS	345809077301408	2000-01-31		1.09	A						
USGS	345809077301408	2000-02-01		1.34	A						
USGS	345809077301408	2000-02-02		1.59	A						
USGS	345809077301408	2000-02-03		1.71	A						
USGS	345809077301408	2000-02-04		1.89	A						
USGS	345809077301408	2000-02-05		2.11	A						
USGS	345809077301408	2000-02-06		2.25	A						
USGS	345809077301408	2000-02-07		2.33	A						
USGS	345809077301408	2000-02-08		2.48	A						
USGS	345809077301408	2000-02-09		2.53	A						
USGS	345809077301408	2000-02-10		2.63	A						
USGS	345809077301408	2000-02-11		2.74	A						
USGS	345809077301408	2000-02-12		2.82	A						
USGS	345809077301408	2000-02-13		2.44	A						
USGS	345809077301408	2000-02-14		1.91	A						
USGS	345809077301408	2000-02-15		1.95	A						
USGS	345809077301408	2000-02-16		2.08	A						
USGS	345809077301408	2000-02-17		2.30	A						
USGS	345809077301408	2000-02-17 16:27	UTC			2.33	1:A				
